,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Top5Budget
2712,2001-02,24/02/02,Tenerife,Osasuna,3,1,H,1,0,H,False
2713,2001-02,24/02/02,Valladolid,Ath Bilbao,2,0,H,0,0,D,False
2714,2001-02,2/3/2002,Celta,Real Madrid,0,1,A,0,0,D,False
2715,2001-02,2/3/2002,Sevilla,La Coruna,0,1,A,0,0,D,True
2716,2001-02,2/3/2002,Villarreal,Betis,1,1,D,1,1,D,False
2717,2001-02,3/3/2002,Alaves,Valladolid,3,1,H,1,1,D,False
2718,2001-02,3/3/2002,Ath Bilbao,Las Palmas,3,1,H,1,0,H,False
2719,2001-02,3/3/2002,Barcelona,Malaga,5,1,H,3,0,H,True
2720,2001-02,3/3/2002,Osasuna,Sociedad,1,1,D,0,0,D,False
2721,2001-02,3/3/2002,Vallecano,Mallorca,0,2,A,0,1,A,False
2722,2001-02,3/3/2002,Tenerife,Espanol,1,1,D,1,1,D,False
2723,2001-02,3/3/2002,Zaragoza,Valencia,0,1,A,0,1,A,False
2724,2001-02,9/3/2002,Betis,Barcelona,2,1,H,1,0,H,False
2725,2001-02,9/3/2002,La Coruna,Vallecano,1,1,D,1,1,D,False
2726,2001-02,9/3/2002,Las Palmas,Alaves,2,1,H,1,1,D,False
2727,2001-02,9/3/2002,Real Madrid,Villarreal,3,0,H,1,0,H,True
2728,2001-02,10/3/2002,Espanol,Ath Bilbao,2,0,H,1,0,H,False
2729,2001-02,10/3/2002,Malaga,Zaragoza,2,1,H,2,0,H,False
2730,2001-02,10/3/2002,Mallorca,Osasuna,4,2,H,2,1,H,False
2731,2001-02,10/3/2002,Sociedad,Tenerife,0,2,A,0,1,A,False
2732,2001-02,10/3/2002,Valencia,Sevilla,2,0,H,0,0,D,True
2733,2001-02,10/3/2002,Valladolid,Celta,2,4,A,1,2,A,False
2734,2001-02,16/03/02,Barcelona,Real Madrid,1,1,D,0,1,A,True
2735,2001-02,16/03/02,Osasuna,La Coruna,1,3,A,0,3,A,False
2736,2001-02,17/03/02,Alaves,Ath Bilbao,2,3,A,2,2,D,False
2737,2001-02,17/03/02,Celta,Las Palmas,3,2,H,2,0,H,False
2738,2001-02,17/03/02,Sociedad,Espanol,1,0,H,1,0,H,False
2739,2001-02,17/03/02,Vallecano,Valencia,2,1,H,1,1,D,False
2740,2001-02,17/03/02,Sevilla,Malaga,0,2,A,0,0,D,True
2741,2001-02,17/03/02,Tenerife,Mallorca,0,0,D,0,0,D,False
2742,2001-02,17/03/02,Villarreal,Valladolid,2,2,D,0,2,A,False
2743,2001-02,17/03/02,Zaragoza,Betis,1,1,D,1,0,H,False
2744,2001-02,23/03/02,Betis,Sevilla,0,0,D,0,0,D,False
2745,2001-02,23/03/02,Las Palmas,Villarreal,3,2,H,2,2,D,False
2746,2001-02,23/03/02,Malaga,Vallecano,0,0,D,0,0,D,False
2747,2001-02,24/03/02,Ath Bilbao,Celta,1,6,A,1,2,A,False
2748,2001-02,24/03/02,La Coruna,Tenerife,3,1,H,0,1,A,False
2749,2001-02,24/03/02,Espanol,Alaves,1,2,A,1,0,H,False
2750,2001-02,24/03/02,Mallorca,Sociedad,0,2,A,0,0,D,False
2751,2001-02,24/03/02,Real Madrid,Zaragoza,3,1,H,1,0,H,True
2752,2001-02,24/03/02,Valencia,Osasuna,2,1,H,0,0,D,True
2753,2001-02,24/03/02,Valladolid,Barcelona,1,2,A,1,2,A,False
2754,2001-02,30/03/02,Barcelona,Las Palmas,1,1,D,1,0,H,True
2755,2001-02,30/03/02,Celta,Alaves,3,1,H,0,0,D,False
2756,2001-02,30/03/02,Sociedad,La Coruna,1,1,D,1,0,H,False
2757,2001-02,30/03/02,Sevilla,Real Madrid,0,1,A,0,1,A,True
2758,2001-02,30/03/02,Tenerife,Valencia,0,1,A,0,0,D,False
2759,2001-02,31/03/02,Mallorca,Espanol,2,1,H,1,1,D,False
2760,2001-02,31/03/02,Osasuna,Malaga,0,2,A,0,0,D,False
2761,2001-02,31/03/02,Vallecano,Betis,0,0,D,0,0,D,False
2762,2001-02,31/03/02,Villarreal,Ath Bilbao,5,2,H,5,0,H,False
2763,2001-02,31/03/02,Zaragoza,Valladolid,0,0,D,0,0,D,False
2764,2001-02,6/4/2002,Ath Bilbao,Barcelona,0,2,A,0,1,A,False
2765,2001-02,6/4/2002,La Coruna,Mallorca,5,0,H,4,0,H,False
2766,2001-02,6/4/2002,Las Palmas,Zaragoza,1,1,D,0,0,D,False
2767,2001-02,6/4/2002,Real Madrid,Vallecano,3,1,H,2,0,H,True
2768,2001-02,7/4/2002,Alaves,Villarreal,2,1,H,1,1,D,False
2769,2001-02,7/4/2002,Betis,Osasuna,0,0,D,0,0,D,False
2770,2001-02,7/4/2002,Espanol,Celta,2,0,H,1,0,H,False
2771,2001-02,7/4/2002,Malaga,Tenerife,2,0,H,0,0,D,False
2772,2001-02,7/4/2002,Valencia,Sociedad,4,0,H,2,0,H,True
2773,2001-02,7/4/2002,Valladolid,Sevilla,1,1,D,1,1,D,False
2774,2001-02,13/04/02,Mallorca,Valencia,1,1,D,1,0,H,False
2775,2001-02,14/04/02,Barcelona,Alaves,3,2,H,1,0,H,True
2776,2001-02,14/04/02,La Coruna,Espanol,3,1,H,3,0,H,False
2777,2001-02,14/04/02,Osasuna,Real Madrid,3,1,H,2,0,H,False
2778,2001-02,14/04/02,Sociedad,Malaga,2,1,H,1,1,D,False
2779,2001-02,14/04/02,Vallecano,Valladolid,1,0,H,1,0,H,False
2780,2001-02,14/04/02,Sevilla,Las Palmas,1,1,D,1,0,H,True
2781,2001-02,14/04/02,Tenerife,Betis,2,1,H,0,1,A,False
2782,2001-02,14/04/02,Villarreal,Celta,2,1,H,0,0,D,False
2783,2001-02,14/04/02,Zaragoza,Ath Bilbao,2,2,D,1,1,D,False
2784,2001-02,20/04/02,Celta,Barcelona,2,1,H,1,0,H,False
2785,2001-02,20/04/02,Las Palmas,Vallecano,0,2,A,0,0,D,False
2786,2001-02,20/04/02,Real Madrid,Tenerife,4,1,H,2,1,H,True
2787,2001-02,21/04/02,Alaves,Zaragoza,2,1,H,1,0,H,False
2788,2001-02,21/04/02,Ath Bilbao,Sevilla,0,1,A,0,0,D,False
2789,2001-02,21/04/02,Betis,Sociedad,3,0,H,1,0,H,False
2790,2001-02,21/04/02,Espanol,Villarreal,3,1,H,2,0,H,False
2791,2001-02,21/04/02,Malaga,Mallorca,0,0,D,0,0,D,False
2792,2001-02,21/04/02,Valencia,La Coruna,1,0,H,0,0,D,True
2793,2001-02,21/04/02,Valladolid,Osasuna,1,0,H,0,0,D,False
2794,2001-02,27/04/02,Barcelona,Villarreal,4,1,H,0,1,A,True
2795,2001-02,27/04/02,Sociedad,Real Madrid,3,0,H,0,0,D,False
2796,2001-02,27/04/02,Valencia,Espanol,2,1,H,0,1,A,True
2797,2001-02,28/04/02,La Coruna,Malaga,2,2,D,1,1,D,False
2798,2001-02,28/04/02,Mallorca,Betis,1,3,A,0,1,A,False
2799,2001-02,28/04/02,Osasuna,Las Palmas,3,2,H,2,1,H,False
2800,2001-02,28/04/02,Vallecano,Ath Bilbao,4,2,H,1,0,H,False
2801,2001-02,28/04/02,Sevilla,Alaves,2,0,H,1,0,H,True
2802,2001-02,28/04/02,Tenerife,Valladolid,1,5,A,0,2,A,False
2803,2001-02,28/04/02,Zaragoza,Celta,0,1,A,0,0,D,False
2804,2001-02,5/5/2002,Alaves,Vallecano,0,1,A,0,0,D,False
2805,2001-02,5/5/2002,Ath Bilbao,Osasuna,1,1,D,0,0,D,False
2806,2001-02,5/5/2002,Barcelona,Espanol,2,0,H,1,0,H,True
2807,2001-02,5/5/2002,Betis,La Coruna,0,3,A,0,1,A,False
2808,2001-02,5/5/2002,Celta,Sevilla,1,2,A,1,2,A,False
2809,2001-02,5/5/2002,Las Palmas,Tenerife,0,1,A,0,1,A,False
2810,2001-02,5/5/2002,Malaga,Valencia,0,2,A,0,2,A,False
2811,2001-02,5/5/2002,Real Madrid,Mallorca,0,0,D,0,0,D,True
2812,2001-02,5/5/2002,Valladolid,Sociedad,1,3,A,1,1,D,False
2813,2001-02,5/5/2002,Villarreal,Zaragoza,2,1,H,2,0,H,False
2814,2001-02,10/5/2002,La Coruna,Real Madrid,3,0,H,1,0,H,False
2815,2001-02,11/5/2002,Espanol,Malaga,1,2,A,0,2,A,False
2816,2001-02,11/5/2002,Mallorca,Valladolid,2,1,H,0,1,A,False
2817,2001-02,11/5/2002,Osasuna,Alaves,0,1,A,0,1,A,False
2818,2001-02,11/5/2002,Sociedad,Las Palmas,1,1,D,0,1,A,False
2819,2001-02,11/5/2002,Vallecano,Celta,1,0,H,0,0,D,False
2820,2001-02,11/5/2002,Sevilla,Villarreal,1,0,H,1,0,H,True
2821,2001-02,11/5/2002,Tenerife,Ath Bilbao,2,3,A,2,1,H,False
2822,2001-02,11/5/2002,Valencia,Betis,2,0,H,1,0,H,True
2823,2001-02,11/5/2002,Zaragoza,Barcelona,1,1,D,1,1,D,False
2824,2002-03,31/08/02,Santander,Valladolid,0,1,A,0,0,D,False
2825,2002-03,1/9/2002,Barcelona,Ath Madrid,2,2,D,1,1,D,True
2826,2002-03,1/9/2002,La Coruna,Betis,2,4,A,1,3,A,False
2827,2002-03,1/9/2002,Mallorca,Valencia,0,2,A,0,1,A,False
2828,2002-03,1/9/2002,Recreativo,Malaga,2,3,A,2,1,H,False
2829,2002-03,1/9/2002,Sevilla,Celta,0,1,A,0,1,A,True
2830,2002-03,1/9/2002,Sociedad,Ath Bilbao,4,2,H,2,1,H,False
2831,2002-03,1/9/2002,Vallecano,Alaves,2,2,D,1,1,D,False
2832,2002-03,1/9/2002,Villarreal,Osasuna,2,2,D,2,0,H,False
2833,2002-03,2/9/2002,Real Madrid,Espanol,2,0,H,1,0,H,True
2834,2002-03,14/09/02,Ath Bilbao,Barcelona,0,2,A,0,2,A,False
2835,2002-03,14/09/02,Malaga,Vallecano,2,1,H,0,1,A,False
2836,2002-03,14/09/02,Osasuna,La Coruna,1,2,A,1,0,H,False
2837,2002-03,14/09/02,Valencia,Recreativo,3,0,H,1,0,H,True
2838,2002-03,15/09/02,Alaves,Santander,0,1,A,0,1,A,False
2839,2002-03,15/09/02,Ath Madrid,Sevilla,1,1,D,0,1,A,True
2840,2002-03,15/09/02,Celta,Mallorca,3,1,H,2,0,H,False
2841,2002-03,15/09/02,Espanol,Sociedad,1,3,A,0,1,A,False
2842,2002-03,15/09/02,Valladolid,Villarreal,1,0,H,1,0,H,False
2843,2002-03,21/09/02,Barcelona,Espanol,2,0,H,0,0,D,True
2844,2002-03,21/09/02,La Coruna,Valladolid,2,0,H,2,0,H,False
2845,2002-03,21/09/02,Real Madrid,Osasuna,4,1,H,1,0,H,True
2846,2002-03,22/09/02,Malaga,Valencia,2,2,D,2,0,H,False
2847,2002-03,22/09/02,Mallorca,Ath Madrid,0,4,A,0,2,A,False
2848,2002-03,22/09/02,Recreativo,Celta,0,3,A,0,1,A,False
2849,2002-03,22/09/02,Sevilla,Ath Bilbao,1,1,D,0,0,D,True
2850,2002-03,22/09/02,Sociedad,Betis,3,3,D,1,2,A,False
2851,2002-03,22/09/02,Vallecano,Santander,3,1,H,1,1,D,False
2852,2002-03,22/09/02,Villarreal,Alaves,0,1,A,0,1,A,False
2853,2002-03,28/09/02,Alaves,La Coruna,1,2,A,0,0,D,False
2854,2002-03,28/09/02,Betis,Barcelona,3,0,H,1,0,H,False
2855,2002-03,28/09/02,Valladolid,Real Madrid,1,1,D,0,1,A,False
2856,2002-03,29/09/02,Ath Bilbao,Mallorca,0,2,A,0,1,A,False
2857,2002-03,29/09/02,Ath Madrid,Recreativo,1,1,D,1,1,D,True
2858,2002-03,29/09/02,Celta,Malaga,2,2,D,2,2,D,False
2859,2002-03,29/09/02,Espanol,Sevilla,0,0,D,0,0,D,False
2860,2002-03,29/09/02,Osasuna,Sociedad,2,3,A,1,1,D,False
2861,2002-03,29/09/02,Santander,Villarreal,1,1,D,0,0,D,False
2862,2002-03,29/09/02,Valencia,Vallecano,3,0,H,2,0,H,True
2863,2002-03,5/10/2002,Recreativo,Ath Bilbao,1,2,A,0,0,D,False
2864,2002-03,6/10/2002,Barcelona,Osasuna,2,2,D,2,2,D,True
2865,2002-03,6/10/2002,La Coruna,Santander,0,2,A,0,1,A,False
2866,2002-03,6/10/2002,Malaga,Ath Madrid,3,1,H,1,0,H,False
2867,2002-03,6/10/2002,Mallorca,Espanol,2,0,H,0,0,D,False
2868,2002-03,6/10/2002,Real Madrid,Alaves,5,2,H,2,1,H,True
2869,2002-03,6/10/2002,Sevilla,Betis,1,1,D,0,1,A,True
2870,2002-03,6/10/2002,Sociedad,Valladolid,2,1,H,0,0,D,False
2871,2002-03,6/10/2002,Valencia,Celta,0,1,A,0,0,D,True
2872,2002-03,6/10/2002,Vallecano,Villarreal,2,2,D,1,2,A,False
2873,2002-03,8/10/2002,Betis,Real Madrid,1,1,D,1,0,H,False
2874,2002-03,19/10/02,Ath Madrid,Valencia,1,1,D,0,1,A,True
2875,2002-03,19/10/02,Santander,Real Madrid,2,0,H,1,0,H,False
2876,2002-03,19/10/02,Villarreal,La Coruna,3,1,H,0,1,A,False
2877,2002-03,20/10/02,Alaves,Sociedad,2,2,D,1,1,D,False
2878,2002-03,20/10/02,Ath Bilbao,Malaga,1,1,D,1,0,H,False
2879,2002-03,20/10/02,Betis,Mallorca,0,1,A,0,1,A,False
2880,2002-03,20/10/02,Celta,Vallecano,0,1,A,0,1,A,False
2881,2002-03,20/10/02,Espanol,Recreativo,2,0,H,0,0,D,False
2882,2002-03,20/10/02,Osasuna,Sevilla,2,1,H,2,1,H,False
2883,2002-03,20/10/02,Valladolid,Barcelona,2,1,H,0,0,D,False
2884,2002-03,26/10/02,Barcelona,Alaves,6,1,H,4,0,H,True
2885,2002-03,26/10/02,Celta,Ath Madrid,0,0,D,0,0,D,False
2886,2002-03,26/10/02,Real Madrid,Villarreal,1,1,D,1,1,D,True
2887,2002-03,26/10/02,Recreativo,Betis,1,1,D,0,1,A,False
2888,2002-03,26/10/02,Valencia,Ath Bilbao,5,1,H,4,0,H,True
2889,2002-03,26/10/02,Vallecano,La Coruna,1,2,A,0,1,A,False
2890,2002-03,27/10/02,Malaga,Espanol,3,4,A,3,1,H,False
2891,2002-03,27/10/02,Mallorca,Osasuna,2,0,H,0,0,D,False
2892,2002-03,27/10/02,Sevilla,Valladolid,2,1,H,2,0,H,True
2893,2002-03,27/10/02,Sociedad,Santander,2,1,H,0,1,A,False
2894,2002-03,2/11/2002,Ath Madrid,Vallecano,2,0,H,1,0,H,True
2895,2002-03,2/11/2002,La Coruna,Real Madrid,0,0,D,0,0,D,False
2896,2002-03,2/11/2002,Valladolid,Mallorca,1,3,A,1,1,D,False
2897,2002-03,3/11/2002,Alaves,Sevilla,1,0,H,0,0,D,False
2898,2002-03,3/11/2002,Ath Bilbao,Celta,2,1,H,0,1,A,False
2899,2002-03,3/11/2002,Betis,Malaga,3,0,H,0,0,D,False
2900,2002-03,3/11/2002,Espanol,Valencia,0,1,A,0,0,D,False
2901,2002-03,3/11/2002,Osasuna,Recreativo,0,1,A,0,0,D,False
2902,2002-03,3/11/2002,Santander,Barcelona,1,1,D,1,0,H,False
2903,2002-03,3/11/2002,Villarreal,Sociedad,0,1,A,0,1,A,False
2904,2002-03,9/11/2002,Barcelona,Villarreal,1,0,H,0,0,D,True
2905,2002-03,9/11/2002,Malaga,Osasuna,1,0,H,0,0,D,False
2906,2002-03,9/11/2002,Sociedad,La Coruna,1,1,D,1,1,D,False
2907,2002-03,9/11/2002,Valencia,Betis,1,1,D,0,0,D,True
2908,2002-03,9/11/2002,Vallecano,Real Madrid,2,3,A,1,1,D,False
2909,2002-03,10/11/2002,Ath Madrid,Ath Bilbao,3,3,D,1,0,H,True
2910,2002-03,10/11/2002,Celta,Espanol,1,0,H,1,0,H,False
2911,2002-03,10/11/2002,Mallorca,Alaves,3,1,H,1,0,H,False
2912,2002-03,10/11/2002,Recreativo,Valladolid,1,3,A,0,2,A,False
2913,2002-03,10/11/2002,Sevilla,Santander,1,0,H,1,0,H,True
2914,2002-03,16/11/02,La Coruna,Barcelona,2,0,H,0,0,D,False
2915,2002-03,16/11/02,Villarreal,Sevilla,1,0,H,0,0,D,False
2916,2002-03,17/11/02,Alaves,Recreativo,3,0,H,2,0,H,False
2917,2002-03,17/11/02,Ath Bilbao,Vallecano,2,1,H,0,1,A,False
2918,2002-03,17/11/02,Betis,Celta,2,1,H,0,0,D,False
2919,2002-03,17/11/02,Espanol,Ath Madrid,1,2,A,0,0,D,False
2920,2002-03,17/11/02,Osasuna,Valencia,1,0,H,1,0,H,False
2921,2002-03,17/11/02,Real Madrid,Sociedad,0,0,D,0,0,D,True
2922,2002-03,17/11/02,Santander,Mallorca,1,2,A,1,1,D,False
2923,2002-03,17/11/02,Valladolid,Malaga,0,0,D,0,0,D,False
2924,2002-03,23/11/02,Barcelona,Real Madrid,0,0,D,0,0,D,True
2925,2002-03,23/11/02,Sevilla,La Coruna,1,1,D,1,0,H,True
2926,2002-03,23/11/02,Vallecano,Sociedad,0,0,D,0,0,D,False
2927,2002-03,24/11/02,Ath Bilbao,Espanol,4,1,H,1,1,D,False
2928,2002-03,24/11/02,Ath Madrid,Betis,1,0,H,1,0,H,True
2929,2002-03,24/11/02,Celta,Osasuna,0,0,D,0,0,D,False
2930,2002-03,24/11/02,Malaga,Alaves,0,0,D,0,0,D,False
2931,2002-03,24/11/02,Mallorca,Villarreal,1,1,D,0,1,A,False
2932,2002-03,24/11/02,Recreativo,Santander,2,1,H,0,1,A,False
2933,2002-03,24/11/02,Valencia,Valladolid,2,0,H,2,0,H,True
2934,2002-03,30/11/02,Osasuna,Ath Madrid,1,0,H,0,0,D,False
2935,2002-03,1/12/2002,Alaves,Valencia,0,0,D,0,0,D,False
2936,2002-03,1/12/2002,Betis,Ath Bilbao,1,0,H,0,0,D,False
2937,2002-03,1/12/2002,Espanol,Vallecano,3,1,H,1,0,H,False
2938,2002-03,1/12/2002,La Coruna,Mallorca,2,2,D,1,2,A,False
2939,2002-03,1/12/2002,Santander,Malaga,1,0,H,1,0,H,False
2940,2002-03,1/12/2002,Sociedad,Barcelona,2,1,H,1,1,D,False
2941,2002-03,1/12/2002,Valladolid,Celta,0,2,A,0,1,A,False
2942,2002-03,1/12/2002,Villarreal,Recreativo,1,0,H,0,0,D,False
2943,2002-03,7/12/2002,Malaga,Villarreal,1,1,D,0,0,D,False
2944,2002-03,7/12/2002,Recreativo,La Coruna,1,1,D,1,1,D,False
2945,2002-03,7/12/2002,Sevilla,Sociedad,0,1,A,0,0,D,True
2946,2002-03,7/12/2002,Valencia,Santander,2,0,H,1,0,H,True
2947,2002-03,7/12/2002,Vallecano,Barcelona,1,0,H,0,0,D,False
2948,2002-03,8/12/2002,Ath Bilbao,Osasuna,1,3,A,1,3,A,False
2949,2002-03,8/12/2002,Ath Madrid,Valladolid,1,0,H,0,0,D,True
2950,2002-03,8/12/2002,Celta,Alaves,2,1,H,2,0,H,False
2951,2002-03,8/12/2002,Espanol,Betis,2,4,A,0,2,A,False
2952,2002-03,8/12/2002,Mallorca,Real Madrid,1,5,A,1,1,D,False
2953,2002-03,14/12/02,Alaves,Ath Madrid,2,0,H,2,0,H,False
2954,2002-03,14/12/02,Villarreal,Valencia,0,2,A,0,0,D,False
2955,2002-03,15/12/02,Barcelona,Sevilla,0,3,A,0,1,A,True
2956,2002-03,15/12/02,Betis,Vallecano,0,1,A,0,1,A,False
2957,2002-03,15/12/02,La Coruna,Malaga,1,0,H,0,0,D,False
2958,2002-03,15/12/02,Osasuna,Espanol,1,0,H,0,0,D,False
2959,2002-03,15/12/02,Real Madrid,Recreativo,4,2,H,1,2,A,True
2960,2002-03,15/12/02,Santander,Celta,3,0,H,0,0,D,False
2961,2002-03,15/12/02,Sociedad,Mallorca,2,1,H,0,0,D,False
2962,2002-03,15/12/02,Valladolid,Ath Bilbao,2,0,H,0,0,D,False
2963,2002-03,21/12/02,Ath Bilbao,Alaves,2,0,H,1,0,H,False
2964,2002-03,21/12/02,Ath Madrid,Santander,1,2,A,0,1,A,True
2965,2002-03,21/12/02,Celta,Villarreal,3,1,H,2,1,H,False
2966,2002-03,21/12/02,Malaga,Real Madrid,2,3,A,2,0,H,False
2967,2002-03,21/12/02,Mallorca,Barcelona,0,4,A,0,2,A,False
2968,2002-03,21/12/02,Vallecano,Sevilla,0,1,A,0,0,D,False
2969,2002-03,22/12/02,Betis,Osasuna,2,1,H,1,0,H,False
2970,2002-03,22/12/02,Espanol,Valladolid,1,0,H,1,0,H,False
2971,2002-03,22/12/02,Recreativo,Sociedad,1,3,A,1,1,D,False
2972,2002-03,22/12/02,Valencia,La Coruna,0,1,A,0,1,A,True
2973,2002-03,2/1/2003,Real Madrid,Sevilla,3,0,H,2,0,H,True
2974,2002-03,4/1/2003,La Coruna,Celta,3,0,H,1,0,H,False
2975,2002-03,4/1/2003,Osasuna,Vallecano,0,1,A,0,1,A,False
2976,2002-03,4/1/2003,Santander,Ath Bilbao,3,4,A,3,1,H,False
2977,2002-03,4/1/2003,Valladolid,Betis,3,0,H,0,0,D,False
2978,2002-03,5/1/2003,Alaves,Espanol,2,1,H,1,1,D,False
2979,2002-03,5/1/2003,Barcelona,Recreativo,3,0,H,2,0,H,True
2980,2002-03,5/1/2003,Real Madrid,Valencia,4,1,H,1,0,H,True
2981,2002-03,5/1/2003,Sevilla,Mallorca,3,0,H,2,0,H,True
2982,2002-03,5/1/2003,Sociedad,Malaga,2,2,D,2,1,H,False
2983,2002-03,5/1/2003,Villarreal,Ath Madrid,4,3,H,3,2,H,False
2984,2002-03,11/1/2003,Celta,Real Madrid,0,1,A,0,1,A,False
2985,2002-03,11/1/2003,Valencia,Sociedad,2,2,D,1,0,H,True
2986,2002-03,12/1/2003,Ath Bilbao,Villarreal,0,1,A,0,1,A,False
2987,2002-03,12/1/2003,Ath Madrid,La Coruna,3,1,H,1,1,D,True
2988,2002-03,12/1/2003,Betis,Alaves,2,2,D,1,0,H,False
2989,2002-03,12/1/2003,Espanol,Santander,3,0,H,1,0,H,False
2990,2002-03,12/1/2003,Malaga,Barcelona,0,0,D,0,0,D,False
2991,2002-03,12/1/2003,Osasuna,Valladolid,1,1,D,0,1,A,False
2992,2002-03,12/1/2003,Recreativo,Sevilla,0,0,D,0,0,D,False
2993,2002-03,12/1/2003,Vallecano,Mallorca,1,2,A,0,0,D,False
2994,2002-03,18/01/03,Barcelona,Valencia,2,4,A,1,2,A,True
2995,2002-03,18/01/03,Sociedad,Celta,1,0,H,0,0,D,False
2996,2002-03,19/01/03,Alaves,Osasuna,1,1,D,1,0,H,False
2997,2002-03,19/01/03,La Coruna,Ath Bilbao,2,1,H,0,0,D,False
2998,2002-03,19/01/03,Mallorca,Recreativo,1,1,D,0,0,D,False
2999,2002-03,19/01/03,Real Madrid,Ath Madrid,2,2,D,2,1,H,True
3000,2002-03,19/01/03,Santander,Betis,0,1,A,0,0,D,False
3001,2002-03,19/01/03,Sevilla,Malaga,0,0,D,0,0,D,True
3002,2002-03,19/01/03,Vallecano,Valladolid,0,1,A,0,1,A,False
3003,2002-03,19/01/03,Villarreal,Espanol,0,0,D,0,0,D,False
3004,2002-03,25/01/03,Ath Madrid,Sociedad,1,2,A,0,0,D,True
3005,2002-03,26/01/03,Ath Bilbao,Real Madrid,1,1,D,0,0,D,False
3006,2002-03,26/01/03,Betis,Villarreal,2,1,H,1,0,H,False
3007,2002-03,26/01/03,Celta,Barcelona,2,0,H,0,0,D,False
3008,2002-03,26/01/03,Espanol,La Coruna,3,1,H,3,1,H,False
3009,2002-03,26/01/03,Malaga,Mallorca,1,0,H,0,0,D,False
3010,2002-03,26/01/03,Osasuna,Santander,3,1,H,2,1,H,False
3011,2002-03,26/01/03,Recreativo,Vallecano,2,1,H,0,1,A,False
3012,2002-03,26/01/03,Valencia,Sevilla,1,0,H,1,0,H,True
3013,2002-03,26/01/03,Valladolid,Alaves,1,3,A,0,1,A,False
3014,2002-03,1/2/2003,Ath Madrid,Barcelona,3,0,H,1,0,H,True
3015,2002-03,2/2/2003,Alaves,Vallecano,1,1,D,0,1,A,False
3016,2002-03,2/2/2003,Ath Bilbao,Sociedad,3,0,H,1,0,H,False
3017,2002-03,2/2/2003,Betis,La Coruna,0,2,A,0,0,D,False
3018,2002-03,2/2/2003,Celta,Sevilla,0,1,A,0,0,D,False
3019,2002-03,2/2/2003,Espanol,Real Madrid,2,2,D,2,0,H,False
3020,2002-03,2/2/2003,Malaga,Recreativo,4,0,H,0,0,D,False
3021,2002-03,2/2/2003,Osasuna,Villarreal,0,1,A,0,1,A,False
3022,2002-03,2/2/2003,Valencia,Mallorca,1,0,H,0,0,D,True
3023,2002-03,2/2/2003,Valladolid,Santander,2,1,H,1,1,D,False
3024,2002-03,8/2/2003,Real Madrid,Betis,4,1,H,1,1,D,True
3025,2002-03,8/2/2003,Villarreal,Valladolid,1,0,H,1,0,H,False
3026,2002-03,9/2/2003,Barcelona,Ath Bilbao,2,2,D,2,0,H,True
3027,2002-03,9/2/2003,La Coruna,Osasuna,1,1,D,0,0,D,False
3028,2002-03,9/2/2003,Mallorca,Celta,0,2,A,0,0,D,False
3029,2002-03,9/2/2003,Recreativo,Valencia,1,1,D,1,0,H,False
3030,2002-03,9/2/2003,Santander,Alaves,2,0,H,1,0,H,False
3031,2002-03,9/2/2003,Sevilla,Ath Madrid,1,1,D,0,0,D,True
3032,2002-03,9/2/2003,Sociedad,Espanol,0,0,D,0,0,D,False
3033,2002-03,9/2/2003,Vallecano,Malaga,2,1,H,1,0,H,False
3034,2002-03,15/02/03,Espanol,Barcelona,0,2,A,0,2,A,False
3035,2002-03,15/02/03,Valencia,Malaga,2,0,H,0,0,D,True
3036,2002-03,15/02/03,Valladolid,La Coruna,0,1,A,0,0,D,False
3037,2002-03,16/02/03,Alaves,Villarreal,1,0,H,0,0,D,False
3038,2002-03,16/02/03,Ath Bilbao,Sevilla,2,0,H,0,0,D,False
3039,2002-03,16/02/03,Ath Madrid,Mallorca,2,1,H,1,1,D,True
3040,2002-03,16/02/03,Betis,Sociedad,3,2,H,1,0,H,False
3041,2002-03,16/02/03,Celta,Recreativo,4,1,H,1,0,H,False
3042,2002-03,16/02/03,Osasuna,Real Madrid,1,0,H,1,0,H,False
3043,2002-03,16/02/03,Santander,Vallecano,2,0,H,2,0,H,False
3044,2002-03,22/02/03,Barcelona,Betis,4,0,H,3,0,H,True
3045,2002-03,22/02/03,La Coruna,Alaves,6,0,H,3,0,H,False
3046,2002-03,22/02/03,Real Madrid,Valladolid,3,1,H,2,1,H,True
3047,2002-03,23/02/03,Malaga,Celta,1,1,D,0,1,A,False
3048,2002-03,23/02/03,Mallorca,Ath Bilbao,1,1,D,1,1,D,False
3049,2002-03,23/02/03,Recreativo,Ath Madrid,3,0,H,0,0,D,False
3050,2002-03,23/02/03,Sevilla,Espanol,1,0,H,1,0,H,True
3051,2002-03,23/02/03,Sociedad,Osasuna,2,0,H,1,0,H,False
3052,2002-03,23/02/03,Vallecano,Valencia,0,4,A,0,3,A,False
3053,2002-03,23/02/03,Villarreal,Santander,0,3,A,0,0,D,False
3054,2002-03,1/3/2003,Alaves,Real Madrid,1,5,A,0,2,A,False
3055,2002-03,1/3/2003,Ath Bilbao,Recreativo,2,3,A,0,3,A,False
3056,2002-03,1/3/2003,Espanol,Mallorca,2,0,H,2,0,H,False
3057,2002-03,2/3/2003,Ath Madrid,Malaga,2,1,H,1,0,H,True
3058,2002-03,2/3/2003,Betis,Sevilla,0,1,A,0,0,D,False
